GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - Moved in 2010 or later,Margin of Error; Median gross rent -- - Total: - Moved in 2010 or later,Estimate; Median gross rent -- - Total: - Moved in 2000 to 2009,Margin of Error; Median gross rent -- - Total: - Moved in 2000 to 2009,Estimate; Median gross rent -- - Total: - Moved in 1990 to 1999,Margin of Error; Median gross rent -- - Total: - Moved in 1990 to 1999,Estimate; Median gross rent -- - Total: - Moved in 1980 to 1989,Margin of Error; Median gross rent -- - Total: - Moved in 1980 to 1989,Estimate; Median gross rent -- - Total: - Moved in 1970 to 1979,Margin of Error; Median gross rent -- - Total: - Moved in 1970 to 1979,Estimate; Median gross rent -- - Total: - Moved in 1969 or earlier,Margin of Error; Median gross rent -- - Total: - Moved in 1969 or earlier
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",1269,96,1465,245,1222,104,861,374,1086,623,-,**,-,**
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",1173,74,1227,188,1163,108,931,139,-,**,-,**,-,**
1400000US25017350103,25017350103,"Census Tract 3501.03, Middlesex County, Massachusetts",1480,368,1795,204,1431,797,-,**,-,**,-,**,-,**
1400000US25017350104,25017350104,"Census Tract 3501.04, Middlesex County, Massachusetts",1237,100,1459,152,1136,78,905,550,-,**,-,**,-,**
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",1406,67,1448,140,1400,97,1414,170,1156,88,-,**,-,**
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",1292,177,1398,227,1205,157,-,**,-,**,-,**,-,**
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",1693,83,1844,131,1684,103,579,439,867,602,-,**,-,**
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",1672,171,1670,193,1717,350,-,**,-,**,-,**,-,**
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",1847,140,1805,168,1866,170,-,**,-,**,-,**,-,**
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",1361,109,1544,155,1245,201,1338,132,675,84,765,58,-,**
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",1701,110,1886,162,1491,231,-,**,-,**,-,**,1563,1584
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",1801,71,1913,138,1725,96,975,1111,-,**,-,**,-,**
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",1749,79,1842,86,1668,138,1458,712,-,**,685,952,-,**
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",1512,111,1659,177,1440,146,1010,347,1000,443,-,**,1718,119
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",1740,99,1921,119,1513,188,-,**,1325,1226,-,**,-,**
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",1406,83,1530,145,1227,121,-,**,-,**,-,**,-,**
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",1146,110,1283,212,1024,342,246,322,-,**,-,**,-,**
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",1125,98,1353,169,874,404,429,562,-,**,-,**,-,**
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",1391,118,1540,186,1407,164,535,684,-,**,-,**,-,**
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",1246,155,1519,348,1264,241,775,549,-,**,-,**,-,**
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",1639,129,1845,221,1636,126,920,303,-,**,-,**,-,**
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",872,337,1424,297,706,81,240,124,-,**,-,**,-,**
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,1876,342,-,**,-,**,-,**,-,**
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",899,164,1630,339,545,262,1024,332,330,479,-,**,-,**
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",1722,107,1943,291,1718,109,1284,1534,-,**,-,**,-,**
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",1563,179,1995,244,1363,197,1065,644,-,**,570,146,-,**
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",1316,111,1649,304,1101,313,1010,657,863,342,725,611,-,**
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",1585,173,1855,161,1413,174,800,860,1063,799,-,**,-,**
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",1645,120,1753,59,1464,184,-,**,-,**,-,**,-,**
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",1560,125,1691,106,1256,679,1188,872,-,**,-,**,-,**
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,859,1378,1365,447,-,**,-,**
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,-,**,-,**,1967,504,-,**
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1806,138,"2,000+",***,1683,188,613,777,-,**,-,**,-,**
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",1773,120,1833,134,1852,264,1097,808,-,**,-,**,-,**
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",1607,261,"2,000+",***,1307,241,1228,281,1280,401,-,**,-,**
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",1583,133,1732,115,1197,348,658,246,820,1182,-,**,-,**
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",1812,140,1767,130,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1558,94,1641,92,1453,128,1184,229,-,**,-,**,"2,000+",***
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",1860,133,"2,000+",***,1750,190,1329,195,-,**,-,**,-,**
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1781,56,1882,83,1650,97,431,429,-,**,-,**,-,**
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",1802,77,1814,86,1854,122,672,470,-,**,-,**,-,**
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",1827,56,1855,68,1841,146,1671,256,-,**,-,**,-,**
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",1859,171,1887,226,1689,274,-,**,-,**,-,**,-,**
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",1501,217,1697,146,1388,147,758,260,657,1079,-,**,-,**
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",1854,115,"2,000+",***,1820,116,850,272,-,**,-,**,-,**
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",1755,168,1812,147,1750,585,1469,419,-,**,-,**,-,**
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",1723,213,1913,324,1716,226,1212,384,-,**,-,**,-,**
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",1486,312,1782,474,1406,197,744,1305,-,**,-,**,-,**
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",1529,123,1713,158,1401,104,-,**,-,**,-,**,-,**
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",1065,80,1443,356,1074,91,890,216,395,844,727,599,-,**
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",1254,141,1484,206,1055,554,241,758,257,326,-,**,-,**
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",1724,80,1785,111,1717,103,968,239,-,**,-,**,-,**
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",1305,96,1450,139,1258,181,-,**,-,**,-,**,-,**
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",1346,208,1317,781,1232,414,1563,485,1063,969,-,**,-,**
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",1346,113,1436,228,1285,329,-,**,-,**,-,**,-,**
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",1209,59,1242,102,1196,113,1080,142,-,**,-,**,-,**
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",1371,99,1643,489,1320,140,1375,89,-,**,-,**,-,**
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",1609,99,1578,135,1758,155,1310,180,-,**,-,**,-,**
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",1290,205,1342,240,1445,258,756,593,-,**,-,**,-,**
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",1692,84,1708,189,1735,111,1682,87,-,**,-,**,-,**
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",1804,107,"2,000+",***,1713,141,-,**,-,**,-,**,-,**
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",1731,52,1734,67,1767,99,1708,101,-,**,-,**,-,**
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",1741,96,1860,116,1578,222,-,**,1193,416,-,**,-,**
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",1805,119,1767,55,1905,302,-,**,-,**,-,**,-,**
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",1625,111,1737,61,1572,206,1209,204,-,**,-,**,-,**
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",1381,172,1346,300,1482,254,495,2097,-,**,-,**,-,**
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",1075,837,1663,853,1333,1937,854,473,831,85,-,**,-,**
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",1660,280,1600,773,1678,166,-,**,-,**,-,**,-,**
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",1947,262,"2,000+",***,1533,283,-,**,-,**,-,**,-,**
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",1713,432,"2,000+",***,1583,703,-,**,-,**,-,**,-,**
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",1867,372,1742,1124,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",957,1143,548,2454,800,1510,-,**,-,**,-,**,-,**
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",1247,401,1365,697,1675,1054,-,**,-,**,-,**,-,**
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",1882,342,1971,279,1563,970,-,**,-,**,-,**,-,**
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",1704,148,1733,218,1649,289,-,**,-,**,-,**,-,**
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",1739,268,1871,521,1738,338,-,**,-,**,-,**,-,**
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",1427,537,"2,000+",***,1368,448,962,157,-,**,-,**,-,**
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",1741,239,1715,352,1865,249,-,**,-,**,-,**,-,**
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",1382,303,1375,1336,1360,135,-,**,-,**,-,**,-,**
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts","2,000+",***,-,**,1076,195,-,**,-,**,-,**,-,**
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",1256,111,1386,108,1169,132,-,**,-,**,-,**,-,**
1400000US25017363103,25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",1233,161,-,**,1287,171,-,**,-,**,-,**,-,**
1400000US25017363104,25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",1017,297,940,406,1217,1003,-,**,-,**,-,**,-,**
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",428,871,1725,1034,382,780,284,1662,-,**,-,**,-,**
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",1095,155,993,462,1134,87,-,**,-,**,-,**,-,**
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",745,220,881,311,673,216,857,543,-,**,-,**,-,**
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",1216,324,1195,431,1236,549,-,**,-,**,-,**,-,**
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",996,2612,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",482,62,-,**,450,69,-,**,-,**,-,**,-,**
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",369,336,1528,2845,367,432,-,**,-,**,-,**,-,**
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",1068,830,1137,846,1474,1402,628,392,-,**,-,**,-,**
1400000US25017366201,25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",1756,151,1826,224,-,**,-,**,-,**,-,**,-,**
1400000US25017366202,25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",409,456,1111,1049,415,589,-,**,-,**,-,**,-,**
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",1227,685,1180,672,1620,581,-,**,-,**,-,**,-,**
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",1333,319,1447,887,1202,418,-,**,-,**,-,**,-,**
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,1935,235,-,**,-,**,-,**,-,**
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",1397,525,1391,877,1240,767,-,**,-,**,-,**,-,**
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",1788,206,"2,000+",***,1488,422,-,**,-,**,-,**,-,**
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",1167,85,1247,124,1180,166,906,502,-,**,-,**,-,**
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",1529,133,1632,159,1507,288,1099,505,1481,331,-,**,-,**
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",1179,72,1154,90,1247,155,850,236,-,**,-,**,-,**
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",1170,82,1264,185,1149,158,1030,368,-,**,-,**,-,**
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",1218,107,1328,207,1135,131,1482,422,-,**,-,**,-,**
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",1037,87,1130,158,1064,123,921,147,-,**,-,**,931,91
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",1625,118,1733,52,1373,243,-,**,-,**,-,**,-,**
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",1572,91,1515,172,1612,114,-,**,672,783,1460,240,-,**
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",1818,749,"2,000+",***,1446,770,-,**,-,**,-,**,-,**
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",1323,150,1511,320,1240,312,1325,129,-,**,-,**,-,**
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",1481,144,1604,157,1416,140,1714,2614,311,62,-,**,-,**
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",1512,136,1731,141,1365,80,472,403,-,**,-,**,-,**
1400000US25017370201,25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",1728,103,1826,137,1574,195,-,**,-,**,-,**,-,**
1400000US25017370202,25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",1723,222,1734,321,1800,308,-,**,-,**,-,**,-,**
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",1426,156,1611,141,1449,335,891,603,-,**,429,613,-,**
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",1485,100,1401,107,1656,120,1267,447,-,**,-,**,-,**
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",1690,140,1750,149,1687,248,1331,277,-,**,-,**,-,**
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",1377,117,1580,203,1304,167,1348,219,-,**,-,**,-,**
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",1548,233,1436,224,1655,200,"2,000+",***,-,**,-,**,-,**
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",1730,115,1823,161,1692,161,-,**,-,**,-,**,-,**
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",1866,146,1807,130,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",1932,300,"2,000+",***,1078,769,-,**,-,**,-,**,-,**
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",1908,215,1886,238,1859,409,-,**,-,**,-,**,-,**
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",1719,197,1621,217,1969,360,1438,331,-,**,-,**,-,**
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,1841,171,-,**,-,**,-,**,-,**
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",441,2092,"2,000+",***,393,1772,375,153,-,**,-,**,-,**
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",1929,220,1963,280,1926,326,-,**,-,**,-,**,-,**
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",1729,319,1660,428,1992,337,1275,1557,-,**,-,**,-,**
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,788,444,-,**,-,**,-,**,-,**
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",1099,466,"2,000+",***,787,486,252,46,-,**,-,**,-,**
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",1437,213,1614,627,1468,228,1197,159,-,**,-,**,-,**
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",1666,99,1643,146,1742,120,1875,1032,-,**,-,**,-,**
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",1640,75,1558,186,1738,93,1389,250,-,**,-,**,-,**
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",1464,144,1593,232,1414,155,-,**,-,**,-,**,-,**
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",1077,643,1081,165,364,2486,-,**,-,**,-,**,-,**
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",1441,243,1487,460,1566,503,-,**,-,**,-,**,-,**
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",1284,138,1466,1020,1210,206,-,**,-,**,-,**,-,**
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",556,112,739,551,569,258,425,218,-,**,-,**,-,**
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",1384,78,1437,145,1368,100,-,**,-,**,-,**,-,**
1400000US25017382601,25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",1248,85,1292,114,1212,79,1595,691,-,**,-,**,-,**
1400000US25017382602,25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",639,336,"2,000+",***,524,281,314,97,-,**,-,**,-,**
1400000US25017383101,25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",979,63,1035,122,950,83,823,615,-,**,-,**,-,**
1400000US25017383102,25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",905,132,926,128,1048,275,718,776,-,**,775,535,-,**
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",1121,168,1046,263,1174,157,976,285,-,**,-,**,-,**
1400000US25017383300,25017383300,"Census Tract 3833, Middlesex County, Massachusetts",1019,96,1048,133,1032,132,293,668,-,**,-,**,-,**
1400000US25017383400,25017383400,"Census Tract 3834, Middlesex County, Massachusetts",1158,224,1360,146,1102,211,523,241,-,**,-,**,-,**
1400000US25017383501,25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",1047,199,1153,331,1151,214,284,34,-,**,-,**,-,**
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",1018,129,1101,120,956,362,-,**,-,**,-,**,-,**
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",1276,126,1358,72,1191,371,1066,406,-,**,-,**,-,**
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",1330,158,1214,223,1398,285,-,**,-,**,-,**,-,**
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",1204,80,1155,48,1210,1503,-,**,-,**,-,**,-,**
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",739,590,1199,571,699,310,239,1017,-,**,-,**,-,**
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,-,**,-,**,-,**,-,**,-,**
1400000US25017384001,25017384001,"Census Tract 3840.01, Middlesex County, Massachusetts",1477,1337,"2,000+",***,1432,1230,-,**,-,**,-,**,-,**
1400000US25017384002,25017384002,"Census Tract 3840.02, Middlesex County, Massachusetts",1371,82,1343,99,1421,134,-,**,-,**,-,**,-,**
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",825,349,836,334,517,336,1116,194,-,**,-,**,-,**
1400000US25017385201,25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",1197,92,1303,164,1157,99,-,**,-,**,-,**,-,**
1400000US25017385202,25017385202,"Census Tract 3852.02, Middlesex County, Massachusetts",1891,423,1899,366,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts","2,000+",***,"2,000+",***,1458,1275,-,**,-,**,-,**,-,**
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",1196,411,1611,309,578,567,-,**,-,**,-,**,-,**
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",909,576,981,181,343,247,447,649,-,**,-,**,-,**
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",1174,384,1161,209,-,**,-,**,-,**,-,**,-,**
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",926,62,978,83,757,144,918,116,-,**,-,**,-,**
1400000US25017388200,25017388200,"Census Tract 3882, Middlesex County, Massachusetts",1127,351,1238,1001,882,612,1077,987,-,**,-,**,-,**
1400000US25017388300,25017388300,"Census Tract 3883, Middlesex County, Massachusetts",476,231,749,312,416,188,467,442,240,1053,-,**,-,**
1400000US25017980000,25017980000,"Census Tract 9800, Middlesex County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021400100,25021400100,"Census Tract 4001, Norfolk County, Massachusetts",1703,233,"2,000+",***,1484,499,257,86,-,**,-,**,-,**
1400000US25021400200,25021400200,"Census Tract 4002, Norfolk County, Massachusetts",1764,144,1859,227,1713,257,-,**,-,**,-,**,-,**
1400000US25021400300,25021400300,"Census Tract 4003, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,1417,1011,-,**,-,**,-,**
1400000US25021400400,25021400400,"Census Tract 4004, Norfolk County, Massachusetts",1739,87,1737,89,1853,212,668,613,-,**,-,**,-,**
1400000US25021400500,25021400500,"Census Tract 4005, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,1965,150,-,**,-,**,-,**,-,**
1400000US25021400600,25021400600,"Census Tract 4006, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,1940,247,-,**,-,**,-,**,-,**
1400000US25021400700,25021400700,"Census Tract 4007, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,1926,410,-,**,-,**,-,**
1400000US25021400800,25021400800,"Census Tract 4008, Norfolk County, Massachusetts",1594,235,1882,209,1201,298,1196,661,292,1043,-,**,-,**
1400000US25021400900,25021400900,"Census Tract 4009, Norfolk County, Massachusetts",1842,153,"2,000+",***,1705,421,1621,1544,1114,920,-,**,-,**
1400000US25021401000,25021401000,"Census Tract 4010, Norfolk County, Massachusetts",1709,181,"2,000+",***,1375,591,1059,1460,-,**,589,895,677,556
1400000US25021401100,25021401100,"Census Tract 4011, Norfolk County, Massachusetts",1606,316,1220,214,1735,122,"2,000+",***,-,**,-,**,-,**
1400000US25021401200,25021401200,"Census Tract 4012, Norfolk County, Massachusetts",1889,102,1957,171,1784,205,-,**,-,**,-,**,-,**
1400000US25021402101,25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",1310,163,1333,472,1357,200,837,350,-,**,-,**,-,**
1400000US25021402102,25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",1299,127,1297,259,1173,503,1421,211,-,**,-,**,-,**
1400000US25021402200,25021402200,"Census Tract 4022, Norfolk County, Massachusetts",1346,177,1193,211,1425,175,-,**,-,**,-,**,-,**
1400000US25021402300,25021402300,"Census Tract 4023, Norfolk County, Massachusetts","2,000+",***,-,**,1979,421,-,**,-,**,-,**,-,**
1400000US25021402400,25021402400,"Census Tract 4024, Norfolk County, Massachusetts",1727,192,1886,236,1563,329,-,**,-,**,-,**,-,**
1400000US25021402500,25021402500,"Census Tract 4025, Norfolk County, Massachusetts",1418,359,1554,428,1227,436,-,**,-,**,-,**,-,**
1400000US25021403100,25021403100,"Census Tract 4031, Norfolk County, Massachusetts",1188,140,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021403300,25021403300,"Census Tract 4033, Norfolk County, Massachusetts",1809,201,"2,000+",***,1571,560,-,**,-,**,-,**,-,**
1400000US25021403400,25021403400,"Census Tract 4034, Norfolk County, Massachusetts",451,119,353,197,483,292,323,136,-,**,-,**,-,**
1400000US25021403500,25021403500,"Census Tract 4035, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,1555,562,-,**,-,**,-,**,-,**
1400000US25021404100,25021404100,"Census Tract 4041, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,1798,437,-,**,-,**,-,**,-,**
1400000US25021404201,25021404201,"Census Tract 4042.01, Norfolk County, Massachusetts",1087,636,547,1698,-,**,-,**,-,**,-,**,-,**
