GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median value -- - Total:,Margin of Error; Median value -- - Total:,Estimate; Median value -- - Total: - Moved in 2010 or later,Margin of Error; Median value -- - Total: - Moved in 2010 or later,Estimate; Median value -- - Total: - Moved in 2000 to 2009,Margin of Error; Median value -- - Total: - Moved in 2000 to 2009,Estimate; Median value -- - Total: - Moved in 1990 to 1999,Margin of Error; Median value -- - Total: - Moved in 1990 to 1999,Estimate; Median value -- - Total: - Moved in 1980 to 1989,Margin of Error; Median value -- - Total: - Moved in 1980 to 1989,Estimate; Median value -- - Total: - Moved in 1970 to 1979,Margin of Error; Median value -- - Total: - Moved in 1970 to 1979,Estimate; Median value -- - Total: - Moved in 1969 or earlier,Margin of Error; Median value -- - Total: - Moved in 1969 or earlier
1400000US25025170601,25025170601,"Census Tract 1706.01, Suffolk County, Massachusetts",277200,20488,251900,56987,263200,36264,315100,48045,267900,32811,278900,92939,320600,54429
1400000US25025170701,25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts",228500,20464,196700,141354,220400,13625,261300,29102,319100,164893,237500,21943,-,**
1400000US25025170702,25025170702,"Census Tract 1707.02, Suffolk County, Massachusetts",263500,47047,-,**,250000,40032,214200,46092,326700,124869,357700,65074,-,**
1400000US25025170800,25025170800,"Census Tract 1708, Suffolk County, Massachusetts",318000,30011,167800,303951,280000,19809,344400,77457,344000,17186,377900,100875,360700,60137
1400000US25025180101,25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts",350400,45118,348900,57111,262300,102307,361600,89250,410000,65798,375000,170374,422700,117519
1400000US25025180200,25025180200,"Census Tract 1802, Suffolk County, Massachusetts",339500,23355,344000,90207,333700,53240,381300,44496,331100,40440,324600,36689,296000,97795
1400000US25025180301,25025180301,"Census Tract 1803.01, Suffolk County, Massachusetts",419100,35483,466700,183853,469800,84858,391700,85655,438900,47476,459200,76463,354300,29680
1400000US25025180400,25025180400,"Census Tract 1804, Suffolk County, Massachusetts",361200,18523,417500,173595,357800,38679,355600,25250,461500,505787,344200,22856,361200,25963
1400000US25025180500,25025180500,"Census Tract 1805, Suffolk County, Massachusetts",322600,26607,331000,288453,311600,50176,284600,65192,397200,98612,335200,30547,340400,123402
1400000US25025980101,25025980101,"Census Tract 9801.01, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025980300,25025980300,"Census Tract 9803, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025980700,25025980700,"Census Tract 9807, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981000,25025981000,"Census Tract 9810, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981100,25025981100,"Census Tract 9811, Suffolk County, Massachusetts",375000,158130,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981201,25025981201,"Census Tract 9812.01, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981202,25025981202,"Census Tract 9812.02, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981300,25025981300,"Census Tract 9813, Suffolk County, Massachusetts",324000,56048,383300,615238,293800,28806,579500,87581,-,**,-,**,-,**
1400000US25025981501,25025981501,"Census Tract 9815.01, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981502,25025981502,"Census Tract 9815.02, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981600,25025981600,"Census Tract 9816, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981700,25025981700,"Census Tract 9817, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981800,25025981800,"Census Tract 9818, Suffolk County, Massachusetts",517900,617128,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025990101,25025990101,"Census Tract 9901.01, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
