STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,ARELANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
25,5,652800,25005652800,3277,1445,P,7701326,1747524,25,5,990000,25005990000,0,0,P,250282220,0,5096091,0,66.17,0,2.04,0,0,0,0,0,0,0
25,5,653101,25005653101,6689,2910,P,20649465,19820201,25,5,646101,25005646101,7356,3058,P,35456483,32167885,2690,2690,0.01,0.01,0.01,0.01,4,0.06,0.05,1,0.03,0.03
25,5,653101,25005653101,6689,2910,P,20649465,19820201,25,5,651001,25005651001,2865,1245,P,3484345,3462483,19866,19866,0.1,0.1,0.57,0.57,8,0.12,0.28,4,0.14,0.32
25,5,653101,25005653101,6689,2910,P,20649465,19820201,25,5,651002,25005651002,3833,1583,P,2406119,2358471,3468,3468,0.02,0.02,0.14,0.15,5,0.07,0.13,2,0.07,0.13
25,5,653101,25005653101,6689,2910,P,20649465,19820201,25,5,653101,25005653101,6664,2898,P,20623277,19794013,20608463,19779199,99.8,99.79,99.93,99.93,6651,99.43,99.8,2895,99.48,99.9
25,5,653101,25005653101,6689,2910,P,20649465,19820201,25,5,653203,25005653203,5005,2082,P,4716118,4713501,14978,14978,0.07,0.08,0.32,0.32,21,0.31,0.42,8,0.27,0.38
25,5,653102,25005653102,5392,1471,P,45769458,45307617,25,5,617101,25005617101,4681,1735,P,56908174,53969579,22290,22290,0.05,0.05,0.04,0.04,0,0,0,0,0,0
25,5,653102,25005653102,5392,1471,P,45769458,45307617,25,5,617102,25005617102,4189,1582,P,37374088,35317085,30945,30945,0.07,0.07,0.08,0.09,11,0.2,0.26,4,0.27,0.25
25,5,653102,25005653102,5392,1471,P,45769458,45307617,25,5,650201,25005650201,2916,1320,P,16357200,16034572,114523,101275,0.25,0.22,0.7,0.63,0,0,0,0,0,0
25,5,653102,25005653102,5392,1471,P,45769458,45307617,25,5,651001,25005651001,2865,1245,P,3484345,3462483,25581,25581,0.06,0.06,0.73,0.74,0,0,0,0,0,0
25,5,653102,25005653102,5392,1471,P,45769458,45307617,25,5,653102,25005653102,5381,1467,P,45703110,45246025,45576119,45127526,99.58,99.6,99.72,99.74,5381,99.8,100,1467,99.73,100
25,5,653201,25005653201,8282,3337,P,17257012,17195845,25,5,651002,25005651002,3833,1583,P,2406119,2358471,13748,13748,0.08,0.08,0.57,0.58,4,0.05,0.1,2,0.06,0.13
25,5,653201,25005653201,8282,3337,P,17257012,17195845,25,5,652200,25005652200,2836,1238,P,945790,945790,659,659,0,0,0.07,0.07,0,0,0,0,0,0
25,5,653201,25005653201,8282,3337,P,17257012,17195845,25,5,652300,25005652300,2870,1278,P,945072,945072,9244,9244,0.05,0.05,0.98,0.98,35,0.42,1.22,14,0.42,1.1
25,5,653201,25005653201,8282,3337,P,17257012,17195845,25,5,652400,25005652400,2664,1232,P,840168,737161,10503,10503,0.06,0.06,1.25,1.42,65,0.78,2.44,27,0.81,2.19
25,5,653201,25005653201,8282,3337,P,17257012,17195845,25,5,653203,25005653203,5005,2082,P,4716118,4713501,4688823,4686206,27.17,27.25,99.42,99.42,4964,59.94,99.18,2064,61.85,99.14
25,5,653201,25005653201,8282,3337,P,17257012,17195845,25,5,653204,25005653204,3214,1230,W,12534035,12475485,12534035,12475485,72.63,72.55,100,100,3214,38.81,100,1230,36.86,100
25,5,653202,25005653202,5506,499,W,15125273,14893957,25,5,985500,25005985500,5506,499,W,15125273,14893957,15125273,14893957,100,100,100,100,5506,100,100,499,100,100
25,5,653301,25005653301,5057,2525,P,17122489,8782802,25,5,652400,25005652400,2664,1232,P,840168,737161,197,197,0,0,0.02,0.03,0,0,0,0,0,0
25,5,653301,25005653301,5057,2525,P,17122489,8782802,25,5,653301,25005653301,5057,2525,P,10893566,8782632,10893539,8782605,63.62,100,100,100,5057,100,100,2525,100,100
25,5,653301,25005653301,5057,2525,P,17122489,8782802,25,5,990000,25005990000,0,0,P,250282220,0,6228753,0,36.38,0,2.49,0,0,0,0,0,0,0
25,5,653302,25005653302,3205,1734,P,136790080,51889707,25,5,646104,25005646104,2572,1928,P,61235766,46562593,953,446,0,0,0,0,0,0,0,0,0,0
25,5,653302,25005653302,3205,1734,P,136790080,51889707,25,5,653304,25005653304,3205,1734,W,58846085,51889261,58846085,51889261,43.02,100,100,100,3205,100,100,1734,100,100
25,5,653302,25005653302,3205,1734,P,136790080,51889707,25,5,990000,25005990000,0,0,P,250282220,0,77943042,0,56.98,0,31.14,0,0,0,0,0,0,0
25,5,654100,25005654100,6925,2661,P,44332586,43213327,25,5,617102,25005617102,4189,1582,P,37374088,35317085,258308,258308,0.58,0.6,0.69,0.73,22,0.32,0.53,7,0.26,0.44
25,5,654100,25005654100,6925,2661,P,44332586,43213327,25,5,650101,25005650101,5753,2191,P,5045161,4894242,12412,12412,0.03,0.03,0.25,0.25,0,0,0,0,0,0
25,5,654100,25005654100,6925,2661,P,44332586,43213327,25,5,654100,25005654100,6916,2657,P,44337273,43218014,44061433,42942174,99.39,99.37,99.38,99.36,6903,99.68,99.81,2654,99.74,99.89
25,5,654100,25005654100,6925,2661,P,44332586,43213327,25,5,655100,25005655100,4225,1666,P,18556218,17118397,433,433,0,0,0,0,0,0,0,0,0,0
25,5,654200,25005654200,3411,1475,P,4792372,4555102,25,5,650101,25005650101,5753,2191,P,5045161,4894242,30806,30806,0.64,0.68,0.61,0.63,2,0.06,0.03,1,0.07,0.05
25,5,654200,25005654200,3411,1475,P,4792372,4555102,25,5,650201,25005650201,2916,1320,P,16357200,16034572,6319,6319,0.13,0.14,0.04,0.04,4,0.12,0.14,4,0.27,0.3
25,5,654200,25005654200,3411,1475,P,4792372,4555102,25,5,650300,25005650300,3304,1571,P,1121257,1077776,10717,10717,0.22,0.24,0.96,0.99,18,0.53,0.54,9,0.61,0.57
25,5,654200,25005654200,3411,1475,P,4792372,4555102,25,5,654200,25005654200,3387,1461,W,4740279,4503009,4740279,4503009,98.91,98.86,100,100,3387,99.3,100,1461,99.05,100
25,5,654200,25005654200,3411,1475,P,4792372,4555102,25,5,655200,25005655200,4415,2122,P,3203526,2453927,4251,4251,0.09,0.09,0.13,0.17,0,0,0,0,0,0
25,5,655100,25005655100,4225,1666,P,18622379,17184558,25,5,654100,25005654100,6916,2657,P,44337273,43218014,89162,89162,0.48,0.52,0.2,0.21,0,0,0,0,0,0
25,5,655100,25005655100,4225,1666,P,18622379,17184558,25,5,655100,25005655100,4225,1666,P,18556218,17118397,18533217,17095396,99.52,99.48,99.88,99.87,4225,100,100,1666,100,100
25,5,655200,25005655200,4415,2122,W,3199275,2449676,25,5,655200,25005655200,4415,2122,P,3203526,2453927,3199275,2449676,100,100,99.87,99.83,4415,100,100,2122,100,100
25,5,655300,25005655300,3317,1477,W,3704996,3277111,25,5,655300,25005655300,3317,1477,W,3704996,3277111,3704996,3277111,100,100,100,100,3317,100,100,1477,100,100
25,5,655400,25005655400,3916,2210,W,11025010,9097605,25,5,655400,25005655400,3916,2210,P,15274864,9097605,11025010,9097605,100,100,72.18,100,3916,100,100,2210,100,100
25,7,200100,25007200100,3953,3094,P,49513656,16956568,25,7,200100,25007200100,3949,3094,P,26987890,16929465,26928281,16869856,54.39,99.49,99.78,99.65,3945,99.8,99.9,3090,99.87,99.87
25,7,200100,25007200100,3953,3094,P,49513656,16956568,25,7,200200,25007200200,4527,4346,P,30051549,18927106,57866,52913,0.12,0.31,0.19,0.28,5,0.13,0.11,2,0.06,0.05
25,7,200100,25007200100,3953,3094,P,49513656,16956568,25,7,200400,25007200400,3992,4528,P,307277156,162118177,33799,33799,0.07,0.2,0.01,0.02,3,0.08,0.08,2,0.06,0.04
25,7,200100,25007200100,3953,3094,P,49513656,16956568,25,7,990000,25007990000,0,0,P,784727045,0,22493710,0,45.43,0,2.87,0,0,0,0,0,0,0
25,7,200200,25007200200,4517,4346,P,67054611,18865941,25,7,200100,25007200100,3949,3094,P,26987890,16929465,23807,23807,0.04,0.13,0.09,0.14,2,0.04,0.05,2,0.05,0.06
25,7,200200,25007200200,4517,4346,P,67054611,18865941,25,7,200200,25007200200,4527,4346,P,30051549,18927106,29935916,18817328,44.64,99.74,99.62,99.42,4515,99.96,99.73,4342,99.91,99.91
25,7,200200,25007200200,4517,4346,P,67054611,18865941,25,7,200300,25007200300,4067,5220,P,122540309,69429046,25914,24806,0.04,0.13,0.02,0.04,0,0,0,2,0.05,0.04
25,7,200200,25007200200,4517,4346,P,67054611,18865941,25,7,990000,25007990000,0,0,P,784727045,0,37068974,0,55.28,0,4.72,0,0,0,0,0,0,0
25,7,200300,25007200300,4074,5218,P,318035846,69418571,25,7,200200,25007200200,4527,4346,P,30051549,18927106,57767,56865,0.02,0.08,0.19,0.3,7,0.17,0.15,2,0.04,0.05
25,7,200300,25007200300,4074,5218,P,318035846,69418571,25,7,200300,25007200300,4067,5220,P,122540309,69429046,122462408,69352253,38.51,99.9,99.94,99.89,4067,99.83,100,5216,99.96,99.92
25,7,200300,25007200300,4074,5218,P,318035846,69418571,25,7,200400,25007200400,3992,4528,P,307277156,162118177,9453,9453,0,0.01,0,0.01,0,0,0,0,0,0
25,7,200300,25007200300,4074,5218,P,318035846,69418571,25,7,990000,25007990000,0,0,P,784727045,0,195506218,0,61.47,0,24.91,0,0,0,0,0,0,0
25,7,200400,25007200400,3991,4530,P,836979836,162162714,25,7,200100,25007200100,3949,3094,P,26987890,16929465,35802,35802,0,0.02,0.13,0.21,2,0.05,0.05,2,0.04,0.06
25,7,200400,25007200400,3991,4530,P,836979836,162162714,25,7,200300,25007200300,4067,5220,P,122540309,69429046,51987,51987,0.01,0.03,0.04,0.07,0,0,0,2,0.04,0.04
25,7,200400,25007200400,3991,4530,P,836979836,162162714,25,7,200400,25007200400,3992,4528,P,307277156,162118177,307233904,162074925,36.71,99.95,99.99,99.97,3989,99.95,99.92,4526,99.91,99.96
25,7,200400,25007200400,3991,4530,P,836979836,162162714,25,7,990000,25007990000,0,0,P,784727045,0,529658143,0,63.28,0,67.5,0,0,0,0,0,0,0
25,9,0,25009000000,0,0,W,537742849,0,25,9,990100,25009990100,0,0,P,708060631,0,537742849,0,100,0,75.95,0,0,0,0,0,0,0
25,9,201100,25009201100,3634,1869,P,40091616,2727838,25,9,201100,25009201100,3410,1677,P,6268626,2708929,6268431,2708929,15.64,99.31,100,100,3410,93.84,100,1677,89.73,100
25,9,201100,25009201100,3634,1869,P,40091616,2727838,25,9,206900,25009206900,3965,2392,P,608429,533180,18909,18909,0.05,0.69,3.11,3.55,224,6.16,5.65,192,10.27,8.03
25,9,201100,25009201100,3634,1869,P,40091616,2727838,25,9,990100,25009990100,0,0,P,708060631,0,33804276,0,84.32,0,4.77,0,0,0,0,0,0,0
25,9,202100,25009202100,7996,3514,P,4446736,4415461,25,9,202101,25009202101,2063,846,W,1462168,1454942,1462168,1454942,32.88,32.95,100,100,2063,25.8,100,846,24.08,100
25,9,202100,25009202100,7996,3514,P,4446736,4415461,25,9,202102,25009202102,5836,2630,P,2944512,2920463,2926049,2902000,65.8,65.72,99.37,99.37,5836,72.99,100,2630,74.84,100
25,9,202100,25009202100,7996,3514,P,4446736,4415461,25,9,204102,25009204102,4935,1984,P,2725253,2605638,4121,4121,0.09,0.09,0.15,0.16,14,0.18,0.28,8,0.23,0.4
25,9,202100,25009202100,7996,3514,P,4446736,4415461,25,9,205100,25009205100,5352,2128,P,1921038,1828137,18533,18533,0.42,0.42,0.96,1.01,9,0.11,0.17,2,0.06,0.09
25,9,202100,25009202100,7996,3514,P,4446736,4415461,25,9,206400,25009206400,5249,1966,P,851333,851333,20767,20767,0.47,0.47,2.44,2.44,54,0.68,1.03,18,0.51,0.92
25,9,202100,25009202100,7996,3514,P,4446736,4415461,25,9,206500,25009206500,3358,1160,P,420615,420615,5184,5184,0.12,0.12,1.23,1.23,11,0.14,0.33,5,0.14,0.43
25,9,202100,25009202100,7996,3514,P,4446736,4415461,25,9,206600,25009206600,4243,2028,P,781703,640975,9914,9914,0.22,0.22,1.27,1.55,9,0.11,0.21,5,0.14,0.25
25,9,202200,25009202200,5888,2412,P,12971534,3455751,25,9,202200,25009202200,5888,2412,P,4896997,3455215,4893865,3455215,37.73,99.98,99.94,100,5888,100,100,2412,100,100
25,9,202200,25009202200,5888,2412,P,12971534,3455751,25,9,204102,25009204102,4935,1984,P,2725253,2605638,191,191,0,0.01,0.01,0.01,0,0,0,0,0,0
25,9,202200,25009202200,5888,2412,P,12971534,3455751,25,9,206600,25009206600,4243,2028,P,781703,640975,345,345,0,0.01,0.04,0.05,0,0,0,0,0,0
25,9,202200,25009202200,5888,2412,P,12971534,3455751,25,9,990100,25009990100,0,0,P,708060631,0,8077133,0,62.27,0,1.14,0,0,0,0,0,0,0
25,9,203100,25009203100,7075,2585,P,19960644,3763801,25,9,203100,25009203100,7071,2583,P,5230277,3767373,5219893,3758731,26.15,99.87,99.8,99.77,7071,99.94,100,2583,99.92,100
25,9,203100,25009203100,7075,2585,P,19960644,3763801,25,9,204102,25009204102,4935,1984,P,2725253,2605638,5617,5070,0.03,0.13,0.21,0.19,4,0.06,0.08,2,0.08,0.1
25,9,203100,25009203100,7075,2585,P,19960644,3763801,25,9,990100,25009990100,0,0,P,708060631,0,14735134,0,73.82,0,2.08,0,0,0,0,0,0,0
25,9,203200,25009203200,4557,1987,P,21219494,3457446,25,9,203200,25009203200,4557,1987,P,8678011,3458270,8645141,3457226,40.74,99.99,99.62,99.97,4557,100,100,1987,100,100
25,9,203200,25009203200,4557,1987,P,21219494,3457446,25,9,203301,25009203301,4010,2034,P,2870656,1832143,220,220,0,0.01,0.01,0.01,0,0,0,0,0,0
25,9,203200,25009203200,4557,1987,P,21219494,3457446,25,9,990100,25009990100,0,0,P,708060631,0,12574133,0,59.26,0,1.78,0,0,0,0,0,0,0
25,9,203300,25009203300,8180,4268,P,9638569,4222853,25,9,203200,25009203200,4557,1987,P,8678011,3458270,158,158,0,0,0,0,0,0,0,0,0,0
25,9,203300,25009203300,8180,4268,P,9638569,4222853,25,9,203301,25009203301,4010,2034,P,2870656,1832143,2870436,1831923,29.78,43.38,99.99,99.99,4010,49.02,100,2034,47.66,100
25,9,203300,25009203300,8180,4268,P,9638569,4222853,25,9,203302,25009203302,4170,2234,W,6767975,2390772,6767975,2390772,70.22,56.62,100,100,4170,50.98,100,2234,52.34,100
25,9,204101,25009204101,4663,1899,W,1750846,1239135,25,9,204101,25009204101,4669,1902,P,1751253,1239542,1750846,1239135,100,100,99.98,99.97,4663,100,99.87,1899,100,99.84
25,9,204102,25009204102,4917,1974,P,2733552,2612742,25,9,202102,25009202102,5836,2630,P,2944512,2920463,7844,7844,0.29,0.3,0.27,0.27,0,0,0,0,0,0
25,9,204102,25009204102,4917,1974,P,2733552,2612742,25,9,203100,25009203100,7071,2583,P,5230277,3767373,10384,8642,0.38,0.33,0.2,0.23,0,0,0,0,0,0
25,9,204102,25009204102,4917,1974,P,2733552,2612742,25,9,204102,25009204102,4935,1984,P,2725253,2605638,2715324,2596256,99.33,99.37,99.64,99.64,4917,100,99.64,1974,100,99.5
25,9,204200,25009204200,4803,2495,P,949066,938738,25,9,204101,25009204101,4669,1902,P,1751253,1239542,407,407,0.04,0.04,0.02,0.03,6,0.12,0.13,3,0.12,0.16
25,9,204200,25009204200,4803,2495,P,949066,938738,25,9,204200,25009204200,4797,2492,P,951025,940697,948274,937946,99.92,99.92,99.71,99.71,4797,99.88,100,2492,99.88,100
25,9,204200,25009204200,4803,2495,P,949066,938738,25,9,204300,25009204300,3904,1798,P,1222573,565854,385,385,0.04,0.04,0.03,0.07,0,0,0,0,0,0
25,9,204300,25009204300,3904,1798,P,1224939,568220,25,9,204200,25009204200,4797,2492,P,951025,940697,2751,2751,0.22,0.48,0.29,0.29,0,0,0,0,0,0
25,9,204300,25009204300,3904,1798,P,1224939,568220,25,9,204300,25009204300,3904,1798,P,1222573,565854,1222188,565469,99.78,99.52,99.97,99.93,3904,100,100,1798,100,100
25,9,204400,25009204400,3301,1815,P,24781005,1619339,25,9,203200,25009203200,4557,1987,P,8678011,3458270,32712,886,0.13,0.05,0.38,0.03,0,0,0,0,0,0
25,9,204400,25009204400,3301,1815,P,24781005,1619339,25,9,204400,25009204400,3301,1815,P,13344907,1903777,13059583,1618453,52.7,99.95,97.86,85.01,3301,100,100,1815,100,100
25,9,204400,25009204400,3301,1815,P,24781005,1619339,25,9,990100,25009990100,0,0,P,708060631,0,11688710,0,47.17,0,1.65,0,0,0,0,0,0,0
25,9,204500,25009204500,3132,1791,W,1502682,974938,25,9,204500,25009204500,3132,1791,W,1502682,974938,1502682,974938,100,100,100,100,3132,100,100,1791,100,100
25,9,204600,25009204600,5143,2327,P,3867784,3109667,25,9,204600,25009204600,5154,2331,P,3874228,3116111,3866770,3108653,99.97,99.97,99.81,99.76,5143,100,99.79,2327,100,99.83
25,9,204600,25009204600,5143,2327,P,3867784,3109667,25,9,204702,25009204702,5666,2352,P,2437907,2433341,810,810,0.02,0.03,0.03,0.03,0,0,0,0,0,0
25,9,204600,25009204600,5143,2327,P,3867784,3109667,25,9,210800,25009210800,4569,2393,P,930236,922863,204,204,0.01,0.01,0.02,0.02,0,0,0,0,0,0
25,9,204701,25009204701,5772,2647,P,7445914,7277383,25,9,202102,25009202102,5836,2630,P,2944512,2920463,10619,10619,0.14,0.15,0.36,0.36,0,0,0,0,0,0
25,9,204701,25009204701,5772,2647,P,7445914,7277383,25,9,204701,25009204701,5782,2664,P,7422293,7253762,7421924,7253393,99.68,99.67,100,99.99,5768,99.93,99.76,2646,99.96,99.32
25,9,204701,25009204701,5772,2647,P,7445914,7277383,25,9,210600,25009210600,4095,1716,P,3147577,2926199,12175,12175,0.16,0.17,0.39,0.42,0,0,0,0,0,0
25,9,204701,25009204701,5772,2647,P,7445914,7277383,25,9,210700,25009210700,4001,1737,P,897657,896593,1196,1196,0.02,0.02,0.13,0.13,4,0.07,0.1,1,0.04,0.06
25,9,204702,25009204702,5706,2378,P,2439147,2434581,25,9,204701,25009204701,5782,2664,P,7422293,7253762,369,369,0.02,0.02,0,0.01,14,0.25,0.24,18,0.76,0.68
25,9,204702,25009204702,5706,2378,P,2439147,2434581,25,9,204702,25009204702,5666,2352,P,2437907,2433341,2436040,2431474,99.87,99.87,99.92,99.92,5666,99.3,100,2352,98.91,100
25,9,204702,25009204702,5706,2378,P,2439147,2434581,25,9,210700,25009210700,4001,1737,P,897657,896593,2738,2738,0.11,0.11,0.31,0.31,26,0.46,0.65,8,0.34,0.46
25,9,205100,25009205100,5343,2126,W,1902505,1809604,25,9,205100,25009205100,5352,2128,P,1921038,1828137,1902505,1809604,100,100,99.04,98.99,5343,100,99.83,2126,100,99.91
25,9,205200,25009205200,5319,2147,W,1454763,1230826,25,9,205200,25009205200,5319,2147,W,1454763,1230826,1454763,1230826,100,100,100,100,5319,100,100,2147,100,100
25,9,205300,25009205300,4490,1724,W,2477569,2280930,25,9,205300,25009205300,4490,1724,W,2477569,2280930,2477569,2280930,100,100,100,100,4490,100,100,1724,100,100
25,9,205400,25009205400,4772,1758,P,9514731,8152092,25,9,205400,25009205400,5048,1958,P,9512670,8148922,9502757,8141220,99.87,99.87,99.9,99.91,4766,99.87,94.41,1756,99.89,89.68
25,9,205400,25009205400,4772,1758,P,9514731,8152092,25,9,208300,25009208300,7254,2892,P,7671340,6897659,2585,2585,0.03,0.03,0.03,0.04,0,0,0,0,0,0
25,9,205400,25009205400,4772,1758,P,9514731,8152092,25,9,209100,25009209100,6088,2402,P,12231066,11065975,9009,7907,0.09,0.1,0.07,0.07,6,0.13,0.1,2,0.11,0.08
25,9,205400,25009205400,4772,1758,P,9514731,8152092,25,9,210500,25009210500,6438,2415,P,4697810,4544799,380,380,0,0,0.01,0.01,0,0,0,0,0,0
25,9,205500,25009205500,4606,1697,W,1501697,1499609,25,9,205500,25009205500,4606,1697,W,1501697,1499609,1501697,1499609,100,100,100,100,4606,100,100,1697,100,100
25,9,205600,25009205600,3883,1583,P,1390122,1386853,25,9,205600,25009205600,3881,1582,P,1386722,1383381,1385155,1381886,99.64,99.64,99.89,99.89,3881,99.95,100,1582,99.94,100
25,9,205600,25009205600,3883,1583,P,1390122,1386853,25,9,208300,25009208300,7254,2892,P,7671340,6897659,4967,4967,0.36,0.36,0.06,0.07,2,0.05,0.03,1,0.06,0.03
25,9,205700,25009205700,4650,1760,W,1511399,1368858,25,9,205700,25009205700,4650,1760,P,1511930,1369228,1511399,1368858,100,100,99.96,99.97,4650,100,100,1760,100,100
25,9,205800,25009205800,3312,1139,W,910359,831872,25,9,205800,25009205800,3312,1139,W,910359,831872,910359,831872,100,100,100,100,3312,100,100,1139,100,100
25,9,205900,25009205900,4350,1543,W,608385,608385,25,9,205900,25009205900,4350,1543,W,608385,608385,608385,608385,100,100,100,100,4350,100,100,1543,100,100
25,9,206000,25009206000,3359,1120,W,301856,301856,25,9,206000,25009206000,3359,1120,W,301856,301856,301856,301856,100,100,100,100,3359,100,100,1120,100,100
25,9,206100,25009206100,3844,1462,W,317662,317662,25,9,206100,25009206100,3844,1462,W,317662,317662,317662,317662,100,100,100,100,3844,100,100,1462,100,100
25,9,206200,25009206200,5254,1686,W,489247,489247,25,9,206200,25009206200,5254,1686,W,489247,489247,489247,489247,100,100,100,100,5254,100,100,1686,100,100
25,9,206300,25009206300,3773,1312,W,600952,600952,25,9,206300,25009206300,3773,1312,W,600952,600952,600952,600952,100,100,100,100,3773,100,100,1312,100,100
25,9,206400,25009206400,5195,1948,W,830566,830566,25,9,206400,25009206400,5249,1966,P,851333,851333,830566,830566,100,100,97.56,97.56,5195,100,98.97,1948,100,99.08
25,9,206500,25009206500,3347,1155,W,415431,415431,25,9,206500,25009206500,3358,1160,P,420615,420615,415431,415431,100,100,98.77,98.77,3347,100,99.67,1155,100,99.57
25,9,206600,25009206600,4234,2023,P,2334388,630930,25,9,202200,25009202200,5888,2412,P,4896997,3455215,3132,0,0.13,0,0.06,0,0,0,0,0,0,0
25,9,206600,25009206600,4234,2023,P,2334388,630930,25,9,206600,25009206600,4243,2028,P,781703,640975,771444,630716,33.05,99.97,98.69,98.4,4234,100,99.79,2023,100,99.75
25,9,206600,25009206600,4234,2023,P,2334388,630930,25,9,206700,25009206700,4080,2056,P,769844,526854,214,214,0.01,0.03,0.03,0.04,0,0,0,0,0,0
25,9,206600,25009206600,4234,2023,P,2334388,630930,25,9,990100,25009990100,0,0,P,708060631,0,1559598,0,66.81,0,0.22,0,0,0,0,0,0,0
25,9,206700,25009206700,4080,2056,P,2592701,526640,25,9,201100,25009201100,3410,1677,P,6268626,2708929,195,0,0.01,0,0,0,0,0,0,0,0,0
25,9,206700,25009206700,4080,2056,P,2592701,526640,25,9,206700,25009206700,4080,2056,P,769844,526854,769630,526640,29.68,100,99.97,99.96,4080,100,100,2056,100,100
25,9,206700,25009206700,4080,2056,P,2592701,526640,25,9,990100,25009990100,0,0,P,708060631,0,1822876,0,70.31,0,0.26,0,0,0,0,0,0,0
25,9,206800,25009206800,3546,1602,W,474862,474862,25,9,206800,25009206800,3546,1602,W,474862,474862,474862,474862,100,100,100,100,3546,100,100,1602,100,100
25,9,206900,25009206900,3741,2200,W,589520,514271,25,9,206900,25009206900,3965,2392,P,608429,533180,589520,514271,100,100,96.89,96.45,3741,100,94.35,2200,100,91.97
25,9,207000,25009207000,2198,1041,P,991857,743943,25,9,207000,25009207000,2198,1041,W,812696,743943,812696,743943,81.94,100,100,100,2198,100,100,1041,100,100
25,9,207000,25009207000,2198,1041,P,991857,743943,25,9,990100,25009990100,0,0,P,708060631,0,179161,0,18.06,0,0.03,0,0,0,0,0,0,0
25,9,207100,25009207100,3513,1093,W,362621,362621,25,9,207100,25009207100,3513,1093,W,362621,362621,362621,362621,100,100,100,100,3513,100,100,1093,100,100
25,9,207200,25009207200,2939,1180,P,3388353,2374485,25,9,207200,25009207200,2939,1180,W,2803831,2374485,2803831,2374485,82.75,100,100,100,2939,100,100,1180,100,100
25,9,207200,25009207200,2939,1180,P,3388353,2374485,25,9,990100,25009990100,0,0,P,708060631,0,584522,0,17.25,0,0.08,0,0,0,0,0,0,0
25,9,208101,25009208101,5118,2000,P,2229817,2203065,25,9,205600,25009205600,3881,1582,P,1386722,1383381,1526,1454,0.07,0.07,0.11,0.11,0,0,0,0,0,0
25,9,208101,25009208101,5118,2000,P,2229817,2203065,25,9,208101,25009208101,5124,2000,P,2224553,2197873,2220928,2194248,99.6,99.6,99.84,99.84,5110,99.84,99.73,1996,99.8,99.8
25,9,208101,25009208101,5118,2000,P,2229817,2203065,25,9,208200,25009208200,5262,2295,P,3168681,3109549,7363,7363,0.33,0.33,0.23,0.24,8,0.16,0.15,4,0.2,0.17
25,9,208102,25009208102,3243,1252,P,5986851,4775859,25,9,205700,25009205700,4650,1760,P,1511930,1369228,531,370,0.01,0.01,0.04,0.03,0,0,0,0,0,0
25,9,208102,25009208102,3243,1252,P,5986851,4775859,25,9,208102,25009208102,3243,1252,W,5986320,4775489,5986320,4775489,99.99,99.99,100,100,3243,100,100,1252,100,100
25,9,208200,25009208200,5268,2295,P,3155817,3096685,25,9,208101,25009208101,5124,2000,P,2224553,2197873,3625,3625,0.11,0.12,0.16,0.16,14,0.27,0.27,4,0.17,0.2
25,9,208200,25009208200,5268,2295,P,3155817,3096685,25,9,208200,25009208200,5262,2295,P,3168681,3109549,3152192,3093060,99.89,99.88,99.48,99.47,5254,99.73,99.85,2291,99.83,99.83
25,9,208300,25009208300,7252,2891,P,7664341,6890199,25,9,205400,25009205400,5048,1958,P,9512670,8148922,512,51,0.01,0,0.01,0,0,0,0,0,0,0
25,9,208300,25009208300,7252,2891,P,7664341,6890199,25,9,205600,25009205600,3881,1582,P,1386722,1383381,41,41,0,0,0,0,0,0,0,0,0,0
25,9,208300,25009208300,7252,2891,P,7664341,6890199,25,9,208300,25009208300,7254,2892,P,7671340,6897659,7663788,6890107,99.99,100,99.9,99.89,7252,100,99.97,2891,100,99.97
25,9,208400,25009208400,5737,2333,P,11436589,10906431,25,9,208200,25009208200,5262,2295,P,3168681,3109549,158,158,0,0,0,0.01,0,0,0,0,0,0
25,9,208400,25009208400,5737,2333,P,11436589,10906431,25,9,208400,25009208400,5745,2336,P,11510945,10975177,11433292,10903134,99.97,99.97,99.33,99.34,5737,100,99.86,2333,100,99.87
25,9,208400,25009208400,5737,2333,P,11436589,10906431,25,17,335400,25017335400,5094,1858,P,3641074,3635001,3139,3139,0.03,0.03,0.09,0.09,0,0,0,0,0,0
25,9,209100,25009209100,6371,2604,P,12348636,11187610,25,9,205400,25009205400,5048,1958,P,9512670,8148922,9401,7651,0.08,0.07,0.1,0.09,282,4.43,5.59,202,7.76,10.32
25,9,209100,25009209100,6371,2604,P,12348636,11187610,25,9,208400,25009208400,5745,2336,P,11510945,10975177,74264,69202,0.6,0.62,0.65,0.63,8,0.13,0.14,3,0.12,0.13
25,9,209100,25009209100,6371,2604,P,12348636,11187610,25,9,209100,25009209100,6088,2402,P,12231066,11065975,12189074,11037819,98.71,98.66,99.66,99.75,6081,95.45,99.89,2399,92.13,99.88
25,9,209100,25009209100,6371,2604,P,12348636,11187610,25,9,210200,25009210200,5384,2005,P,7318018,6455004,10727,10727,0.09,0.1,0.15,0.17,0,0,0,0,0,0
25,9,209100,25009209100,6371,2604,P,12348636,11187610,25,9,210400,25009210400,6823,2946,P,7554361,7343382,19686,19686,0.16,0.18,0.26,0.27,0,0,0,0,0,0
